id	main_id	ra	dec	otype
"PK 239+13  1"	"NGC  2610"	128.3475993403	-16.14938798211	"PN"
"PK 249+06  1"	"EM* AS  201"	127.92867845070002	-27.75876209024	"PN"
"PK 248+08  1"	"MCG-04-21-005"	129.06329166666666	-26.409349999999996	"AGN"
"PK 252+04  1"	"PN K  1-1"	127.96930416666666	-32.10241388888889	"PN"
"PK 257+00  1"	"PN VBRC    1"	127.72582083333334	-38.301938888888884	"PN"
"PK 255+03  1"	"WRAY 16-22"	129.0685	-35.250388888888885	"PN"
"PK 208+33  1"	"PN A66   30"	131.72276661453	17.87954705405	"PN"
"PK 214+31  1"	"NGC  2661"	131.49822361508	12.619860660489998	"EmG"
"PK 244+12  1"	"PN A66   29"	130.07884024198	-20.91017085962	"PN"
"PK 254+05  1"	"PN M  3-6"	130.16760866182	-32.37599885811	"PN"
"PK 256+03  1"	"WRAY 16-26"	130.31295833333334	-36.032916666666665	"PN?"
"PK 219+31  1"	"PN A66   31"	133.55485047748	8.8980392975	"PN"
"PK 219+31"	"PN A66   31"	133.55485047748	8.8980392975	"PN"
"PK 253+10  1"	"PN K  1-2"	134.44150892198	-28.960160512909997	"PN"
"PK 002-52  1"	"IC 5148"	329.89619389693	-39.38562028893	"PN"
"PK 237-65  1"	"NAME Fornax PN"	39.955416666666665	-34.546388888888885	"PN"
"PK 036-57"	"NGC  7293"	337.41060585298	-20.837152011779995	"PN"
"PK 036-57  1"	"NGC  7293"	337.41060585298	-20.837152011779995	"PN"
"PK 037-34  1"	"NGC  7009"	316.04506466152	-11.363494488210002	"PN"
"PK 108-76  1"	"PN BoBn    1"	9.316791666666669	-13.716277777777778	"PN"
"PK 118-74  1"	"NGC   246"	11.763925142340002	-11.871936423910004	"PN"
"PK 130-52  1"	"EGGR 900"	17.777380315790005	10.360606425770001	"WD*"
"PK 116+08"	"4C 08.06"	19.755309476958335	8.498528884194442	"BLL"
"PK 148-48  1"	"EGB  2"	29.49619315278	10.94397200716	"PN?"
"PK 148-49  1"	"EGB  2"	29.49619315278	10.94397200716	"PN?"
"PK 065-27  1"	"PN Ps    1"	322.4974886089134	12.173965373259719	"PN"
"PK 065-27  2"	"PK 065-27  2"	322.5	12.166666666666666	"?"
"PK 066-28  1"	"NGC  7094"	324.22070306836997	12.78863868726	"PN"
"PK 125-47  1"	"PG 0057+155"	14.986114041559999	15.737150079049997	"HS*"
"PK 202+14"	"4C 15.05"	31.21005788724999	15.236401002694441	"Bla"
"PK 072-17  1"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"
"PK 072-17"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"
"PK 104-29  1"	"PN Jn    1"	353.97217284945	30.46842687366999	"PN"
"PK 081-14  1"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"
"PK 106-17  1"	"NGC  7662"	351.47429949701046	42.53495439677222	"PN"
"PK 227+33  1"	"PN A66   32"	139.10333333333332	3.8905555555555553	"?"
"PK 261+08  1"	"NGC  2818A"	139.006208969	-36.62708788246	"PN"
"PK 238+34  1"	"PN A66   33"	144.78809110247	-2.80846861074	"PN"
"PK 221+46  1"	"EGB  6"	148.24577744798	13.742950806460001	"PN"
"PK 221+45  1"	"IRC +10216"	146.989193	13.278768	"C*"
"PK 248+29  1"	"PN A66   34"	146.39723783146	-13.171065319370001	"PN"
"PK 272+12  1"	"NGC  3132"	151.75735684271	-40.43642515362001	"PN"
"PK 270+24  1"	"PN K  1-28"	158.62758478375	-29.187559912819996	"PN"
"PK 283+25  1"	"PN K  1-22"	171.6823630198745	-34.3697718807111	"PN"
"PK 291+19  1"	"PN LoTr    4"	178.12190175201	-42.29415102793	"PN"
"PK 275+72  1"	"PN K  2-4"	184.57708333333335	11.052222222222223	"PN?"
"PK 294+43  1"	"NGC  4361"	186.12812938646996	-18.78487981564	"PN"
"PK 298+34  1"	"PN G298.0+34.8"	188.30409233562	-27.814859653869995	"PN"
"PK 299+18  1"	"PN K  1-23"	187.71907997550997	-44.23780733174	"PN"
"PK 339+88  1"	"PN LoTr    5"	193.89061296183996	25.891822023899998	"PN"
"PK 303+40  1"	"PN A66   35"	193.38660712712	-22.87293600714	"PN"
"PK 049+88  1"	"PN H  4-1"	194.8657544583333	27.636294777777778	"PN"
"PK 315+59  1"	"Z  16-38"	199.20906899888996	-3.06271293986	"Sy1"
"PK 308+25  6"	"V* V1044 Cen"	199.00573231437997	-37.00299250376	"Sy*"
"PK 310+24  1"	"PN Lo    8"	201.40626055577	-37.60409336207999	"PN"
"PK 318+41  1"	"PN A66   36"	205.17227309606997	-19.88203467884	"PN"
"PK 312+25  1"	"ESO 383-20"	203.51941056332	-36.84392350499	"EmG"
"PK 326+42  1"	"IC  972"	211.10800195247998	-17.2279388701	"PN"
"PK 333+32  1"	"MCG-04-35-008"	221.23720893349	-23.794368421410002	"Sy1"
"PK 341+05  1"	"NGC  6153"	247.87737851855996	-40.25351283575001	"PN"
"PK 342+00  1"	"PN H  1-3"	253.38054166666666	-42.65633333333333	"PN"
"PK 344+00  1"	"PN H  1-5"	254.34897664491996	-41.63283784362999	"PN"
"PK 343-00  1"	"PN HaTr    5"	255.36659999999998	-43.098644444444446	"PN"
"PK 344-01  1"	"PN H  1-6"	256.7461782999	-42.68568693133	"PN"
"PK 343-01  1"	"ESO 278-1"	256.4094920039189	-43.93840065759762	"PN"
"PK 345-01  1"	"PN H  1-7"	257.61409300422	-41.88038681489001	"PN"
"PK 345-00  1"	"RCW 117"	257.39166666666665	-41.60333333333333	"HII"
"PK 345-04  1"	"PN Cn  1-3"	261.55131149173	-44.19042004791	"PN"
"PK 346-06  1"	"PN Fg    2"	264.83275	-44.16041666666667	"PN"
"PK 346-08  1"	"IC 4663"	266.36928961717	-44.90499642995999	"PN"
"PK 348-09  1"	"WRAY 16-330"	269.1404583047	-43.0553154687	"PN"
"PK 349-10  1"	"ESO 280-2"	271.13054042289	-43.39575998785	"EmG"
"PK 350-11  1"	"V* Y CrA"	273.59562726169	-42.84231089187	"Sy*"
"PK 340+12  1"	"PN Lo   11"	240.84254583333333	-36.014925000000005	"PN"
"PK 340+10  1"	"PN Lo   12"	242.11054166666662	-37.145833333333336	"PN"
"PK 342+05  1"	"WRAY 15-1518"	249.10266375152997	-39.86233059368	"Sy*"
"PK 343+03  1"	"PN SuWt    3"	251.10052500000003	-40.055722222222215	"PN"
"PK 344+04  1"	"Hen 2-178"	250.63955539241996	-38.91114994926	"PN"
"PK 344+02  1"	"ESO 332-4"	252.88989583333333	-40.04889166666667	"PN"
"PK 344+03  1"	"ESO 332-2"	252.386875	-39.35252777777778	"PN"
"PK 345+03  1"	"PN Vd    4"	252.60562825986	-39.13863762586	"PN"
"PK 345+04  1"	"ESO 332-1"	251.68809891206996	-38.61612080786	"PN"
"PK 345+03  2"	"PN Vd    6"	253.61399999999998	-38.736250000000005	"PN"
"PK 345+00  1"	"IC 4637"	256.29362499999996	-40.885472222222226	"PN"
"PK 348-00  1"	"SH  2-4"	259.5995833333334	-39.31944444444445	"HII"
"PK 350-03  1"	"PN H  1-26"	264.12457653874	-39.36575078986	"PN"
"PK 348-04  1"	"PN H  1-21"	263.19921432933995	-40.9746258697	"PN"
"PK 349-04  1"	"PN Lo   16"	263.92450219394	-40.19068928909	"PN"
"PK 349-03  1"	"PN H  2-14"	263.08372083333336	-39.85711111111111	"PN"
"PK 350-05  1"	"PN H  1-28"	265.72545833333334	-39.60688888888889	"PN"
"PK 352-09  1"	"WRAY 16-376"	272.65647791734	-39.88737757472	"PN?"
"PK 351-10  2"	"PN HaTr    9"	272.2454125	-41.81066388888888	"PN"
"PK 351-10  1"	"WRAY 16-385"	273.2205959968	-41.50741604187	"PN"
"PK 353-12  1"	"WRAY 16-411"	276.67377561377	-40.49805533676	"PN"
"PK 356-18  1"	"ESO 337-4"	284.6022341021	-39.90607104244	"G"
"PK 358-21  1"	"IC 1297"	289.347697995	-39.61284824052	"PN"
"PK 341+17  1"	"ESO 450-16"	237.18022880129	-32.1197798027	"rG"
"PK 341+13  1"	"NGC  6026"	240.33801450415	-34.54327397305	"PN"
"PK 343+11  1"	"PN H  1-1"	243.36740369531003	-34.59427442877	"Em*"
"PK 343+11  9"	"PN H  1-1"	243.36740369531003	-34.59427442877	"Em*"
"PK 342+10  1"	"NGC  6072"	243.2431814107	-36.22983197394	"PN"
"PK 345+10  1"	"ESO 390-5"	246.09699196737	-34.25186544608	"EmG"
"PK 346+08  1"	"WRAY 16-226"	248.51767651918	-35.090761069020004	"Sy*"
"PK 345+06  1"	"WRAY 16-229"	249.86711609068	-36.57128131081	"PN"
"PK 347+05  1"	"PN H  1-2"	252.22544382591997	-35.78582011943	"PN"
"PK 347+03  1"	"ESO 391-5"	254.36666666666667	-37.098333333333336	"PN"
"PK 347+01  1"	"ESO 332-18"	256.1408091875673	-37.8874542478312	"PN"
"PK 349+01  1"	"NGC  6302"	258.4354	-37.1031	"PN"
"PK 349-01  1"	"NGC  6337"	260.56530058907	-38.48381544257	"PN"
"PK 351-01  1"	"WRAY 16-286"	263.2527916666667	-36.73105555555556	"PN"
"PK 350-02  1"	"PN H  1-22"	263.09229011602	-37.95658736562	"PN"
"PK 350-02  2"	"WRAY 16-287"	263.58333333333337	-38.151944444444446	"PN"
"PK 352-04  1"	"PN H  1-30"	266.2783333333333	-38.14713888888889	"PN"
"PK 351-05  1"	"WRAY 16-304"	266.3780619953499	-38.66272389529	"Sy*"
"PK 351-04  1"	"EM* AS  241"	266.3093149637	-38.29051113571	"Sy*"
"PK 353-04  1"	"Hen 2-289"	267.45087820616	-37.0243882307	"Sy*"
"PK 353-05  1"	"PN H  1-38"	267.6885	-37.39780555555556	"PN"
"PK 351-06  1"	"PN H  1-37"	267.68566666666663	-39.290499999999994	"PN"
"PK 352-07  1"	"PN Fg    3"	270.0492345622	-38.83128331339	"PN"
"PK 355-06  1"	"PN M  3-21"	270.6347083333334	-36.65313888888889	"PN"
"PK 354-07  1"	"PN H  1-52"	271.24006970711	-37.63540589951	"PN"
"PK 356-11  1"	"PN Lo   17"	276.95798284952	-37.26442814823	"PN"
"PK 343+16  1"	"ESO 451-3"	239.76458333333332	-31.196666666666665	"G"
"PK 342+15  1"	"ESO 451-2"	239.69517648559	-32.0054299863	"Sy1"
"PK 343+15  1"	"ESO 451-2"	239.69517648559	-32.0054299863	"Sy1"
"PK 345+15  1"	"PN Lo   13"	242.44139102503	-30.918839196089994	"PN"
"PK 346+12  1"	"PN K  1-3"	245.82920445325993	-31.749619062549996	"PN"
"PK 347+07  1"	"ESO 391-2"	250.44375	-34.288333333333334	"?"
"PK 351+05  1"	"PN M  2-5"	255.57953553896996	-33.16801199488	"PN"
"PK 349+04  1"	"PN M  2-4"	255.27592923965	-34.82739188803	"PN"
"PK 348+04  1"	"PN G348.9+04.6"	254.48798749999997	-35.41515	"PN"
"PK 351+04  1"	"PN M  1-19"	255.94520499727997	-33.49567597981	"PN"
"PK 350+04  1"	"PN H  2-1"	256.15105328259165	-33.988550427823334	"PN"
"PK 352+03  2"	"PN H  1-8"	258.67887500000006	-33.41316666666666	"PN"
"PK 351+03  1"	"EM* AS  217"	256.84056060443	-34.08734354467	"Sy*"
"PK 352+00  2"	"WRAY 16-269"	261.1262499999999	-34.69833333333333	"PN?"
"PK 352-00  1"	"PN H  1-13"	262.11491586384	-35.12544506418	"PN"
"PK 352+00  1"	"PN H  1-12"	261.60124298303	-35.02816066206	"PN"
"PK 354-02  1"	"WRAY 16-295"	265.15083333333337	-34.50944444444445	"PN?"
"PK 355-02  3"	"PN H  1-32"	266.526365	-34.062870999999994	"PN"
"PK 355-02  4"	"PN H  1-31"	266.3831973745499	-34.56522436111	"PN"
"PK 355-03  1"	"PN H  1-33"	266.955901066662	-34.1347574114658	"PN"
"PK 355-02  2"	"PN H  1-29"	266.0577880055771	-34.292471596282496	"WV*"
"PK 353-03  1"	"PN G353.5-03.3"	265.7110416666667	-36.226444444444446	"PN?"
"PK 355-02  1"	"PN M  3-14"	266.08591666666666	-34.11127777777778	"PN"
"PK 356-03  2"	"PN H  2-27"	267.96070549268	-33.79342041502999	"PN"
"PK 356-03  1"	"PN H  2-26"	267.4616666666667	-34.008472222222224	"PN"
"PK 355-04  1"	"PN Hf  2-1"	267.80062083333337	-34.92341944444444	"PN"
"PK 355-03  3"	"PN H  1-35"	267.30808269133	-34.38133682646	"PN"
"PK 355-03  2"	"PN H  2-23"	267.24129166666665	-34.36508333333334	"PN"
"PK 357-04  3"	"PN H  1-43"	269.56016611717996	-33.79378378942	"PN"
"PK 356-03  3"	"PN H  1-39"	268.33758601332	-33.93290147698	"PN"
"PK 355-04  2"	"PN M  1-30"	268.245625	-34.63961111111111	"PN"
"PK 356-04  2"	"PN H  1-41"	269.32961874107	-34.16355128177	"PN"
"PK 356-04  1"	"PN Cn  2-1"	268.6375416666666	-34.37254166666667	"PN"
"PK 356-06  1"	"PN M  3-49"	270.6333333333334	-35.220555555555556	"PN"
"PK 356-05  2"	"PN M  2-24"	270.51206077269	-34.46313199322	"PN"
"PK 356-05  1"	"PN H  2-35"	270.0760791666666	-34.46091388888889	"PN"
"PK 357-06  1"	"PN M  3-50"	271.0215958333333	-34.47705277777778	"PN"
"PK 356-07  2"	"PN H  1-57"	272.4551666666666	-35.73708333333334	"PN"
"PK 356-06  2"	"PN H  1-51"	271.1220833333333	-34.966944444444444	"PN"
"PK 356-07  1"	"SV* HV  7199"	271.91666476415	-36.10590977482	"Sy*"
"PK 358-07  1"	"NGC  6563"	273.01041666666663	-33.868611111111115	"PN"
"PK 003-17  1"	"PN Hb    8"	286.3997438199	-33.19389221463	"PN"
"PK 005-18  1"	"PN StWr  2-21"	288.597305	-32.571377000000005	"PN"
"PK 004-22  1"	"Hen 2-436"	293.02795318187	-34.21597797911	"PN"
"PK 351+09  1"	"PN PC   13"	252.57129166666664	-30.332083333333333	"PN"
"PK 351+07  1"	"PN H  1-4"	253.40448516997998	-31.675870991730008	"PN"
"PK 353+06  2"	"PN M  2-6"	256.076368	-30.891356	"PN"
"PK 353+06  1"	"PN M  2-7"	256.3079583333333	-30.53880555555556	"PN"
"PK 352+05  1"	"PN M  2-8"	256.3779166666667	-32.535583333333335	"PN"
"PK 354+04  1"	"PN M  2-10"	258.52927750179	-31.32860656336999	"PN"
"PK 352+03  1"	"EM* AS  221"	258.05359351734	-32.629651971250006	"Sy*"
"PK 354+04  4"	"PN G354.6+04.9"	258.22307916666665	-30.668250000000004	"PN"
"PK 352+04  1"	"WRAY 16-255"	257.5572166666667	-32.98078611111111	"Em*"
"PK 354+04  2"	"WRAY 15-1655"	258.83258939252	-31.564831331579995	"Sy*"
"PK 356+02  1"	"PN Th  3-13"	261.33070423315	-30.678355451619996	"PN"
"PK 355+02  3"	"PN Th  3-11"	261.1097083333333	-31.722166666666666	"PN"
"PK 355+02  2"	"PN Th  3-10"	261.1704166666667	-30.866555555555557	"PN"
"PK 355+03  3"	"PN Th  3-6"	259.8343436222	-31.21134707454	"PN"
"PK 354+03  1"	"PN Th  3-4"	259.71640821037994	-31.651841920450003	"PN"
"PK 354+02  1"	"PN Th  3-8"	260.64699166666674	-32.23438055555555	"PN?"
"PK 355+03  1"	"PN Th  3-5"	259.7638916666666	-30.898322222222223	"PN"
"PK 353+02  1"	"IRAS 17164-3226"	259.9200911000621	-32.49797558594528	"PN"
"PK 355+02  1"	"PN Th  3-9"	260.99688285856996	-31.030970641239996	"Em*"
"PK 356+01  2"	"PN Th  3-55"	262.74515833333334	-31.018258333333332	"PN"
"PK 355-00  1"	"MR  74"	264.0828970906899	-33.43674218454001	"WR*"
"PK 356-00  1"	"PN Th  3-34"	264.43704124335	-32.25830087328999	"PN"
"PK 355-01  1"	"PN RPZM   30"	265.1270833333333	-33.49916666666667	"PN"
"PK 358-01  1"	"PN Bl D"	266.51149999999996	-31.060750000000002	"PN"
"PK 357-02  1"	"PN Al  2-M"	266.94740319349	-32.34768438451	"*"
"PK 357-01  1"	"WRAY 16-298"	266.0404166666667	-32.028888888888886	"PN?"
"PK 356-02  2"	"PN M  1-27"	266.68948158482	-33.14309269776	"WR?"
"PK 356-02  1"	"PN H  2-21"	266.86477500000007	-32.83345277777778	"PN?"
"PK 358-01  2"	"WRAY 16-312"	267.56941666666665	-30.95961111111111	"Sy*"
"PK 357-03  1"	"WRAY 16-318"	267.94051321613995	-32.91436890103	"Sy*"
"PK 356-03  4"	"ESO 393-33"	267.45	-33.535	"?"
"PK 358-02  3"	"PN MaC  1-7"	267.84674935907	-31.22957281696	"Em*"
"PK 358-02  4"	"PN Al  2-O"	267.9387109981371	-32.051107134851385	"PN"
"PK 358-02  1"	"PN M  4-7"	267.93609583333335	-31.600050000000003	"PN"
"PK 359-04  1"	"PN M  3-48"	269.9867916666667	-31.907805555555555	"PN"
"PK 359-03  2"	"PN H  2-33"	269.55228728759994	-31.13510406186001	"PN"
"PK 359-03  1"	"PN M  3-17"	269.106875	-31.071444444444445	"PN"
"PK 359-02  4"	"PN M  3-46"	268.7735416666667	-31.204555555555554	"PN"
"PK 358-03  3"	"PN MaC  1-8"	269.00997499999994	-31.640772222222218	"*"
"PK 358-03  1"	"PN H  1-44"	269.54435984744	-31.715550023919995	"EB*"
"PK 358-02  5"	"OGLE BLG-LPV-102396"	268.40194028758	-31.423845055380003	"LP*"
"PK 358-02  2"	"PN Bl  3-6"	268.2346334996	-31.32177188778	"Sy*"
"PK 358-04  2"	"WRAY 16-344"	269.97915826843996	-32.98661080314	"PN"
"PK 358-04  1"	"PN H  1-46"	269.76042975295	-32.36208186071	"PN"
"PK 358-03  2"	"PN H  2-30"	269.05930416666666	-32.622083333333336	"PN"
"PK 357-04  2"	"PN M  2-22"	269.63575000000003	-33.47688888888889	"PN"
"PK 357-04  1"	"PN H  1-42"	269.3548833716191	-33.5953144973977	"PN"
"PK 357-03  2"	"PN M  2-16"	268.1432083333333	-32.76427777777778	"PN"
"PK 357-03  3"	"PN H  2-29"	268.3200965378799	-32.67736144445	"PN"
"PK 357-03  4"	"PN M  2-18"	268.4077083333333	-32.97994444444444	"PN"
"PK 357-04  4"	"WRAY 17-104"	269.6079583333333	-33.08330555555556	"PN"
"PK 359-04  3"	"PN M  2-25"	270.69375	-32.158055555555556	"PN"
"PK 358-05  1"	"PN Pe  1-11"	270.4286929189	-33.25786510345001	"PN"
"PK 357-05  1"	"PN M  1-34"	270.34226384896203	-33.29591074279167	"PN"
"PK 359-04"	"PN KFL    3"	270.72054583333335	-31.399580555555556	"PN"
"PK 359-04  2"	"PN M  2-27"	270.96904932673	-31.296433832340007	"PN"
"PK 359-04  4"	"PN H  2-36"	271.0323333333333	-31.653166666666664	"PN"
"PK 000-05  1"	"PN H  2-40"	272.12816666666663	-31.609805555555557	"PN"
"PK 000-04  3"	"WRAY 16-363"	271.18362499999995	-31.0465	"PN"
"PK 000-04  1"	"PN M  2-28"	271.26137499999993	-30.971666666666664	"PN"
"PK 358-06  1"	"EM* AS  280"	272.46795862092995	-33.33053480561	"Sy*"
"PK 358-05  4"	"PN M  3-51"	271.2341666666666	-32.900555555555556	"PN"
"PK 358-05  3"	"PN H  1-50"	270.97295123123996	-32.69500418573	"PN"
"PK 358-05  2"	"EM* AS  269"	270.849833	-32.706928000000005	"Sy*"
"PK 359-05"	"PN KFL    9"	271.8307541666667	-31.715819444444442	"PN"
"PK 000-05  2"	"PN SB    2"	272.14458333333334	-31.114444444444445	"PN"
"PK 359-06  1"	"PN H  1-62"	273.32483487062996	-32.32858479913	"PN"
"PK 000-06  1"	"ESO 456-73"	273.15708333333333	-32.099722222222226	"?"
"PK 000-07  1"	"PN M  2-35"	274.405	-31.946333333333335	"PN"
"PK 000-07  2"	"PN H  2-46"	274.65605433465	-31.912591903100008	"PN"
"PK 359-07  1"	"PN M  2-32"	273.71085793521996	-32.61532180390999	"PN"
"PK 002-09  1"	"PN Cn  1-5"	277.29854208203	-31.499759780110004	"PN"
"PK 004-11  1"	"PN M  3-29"	279.85757610389	-30.67700632382	"PN"
"PK 003-14  1"	"PN Hb    7"	283.90751556799	-32.26348711427	"PN"
"PK 006-19  1"	"WRAY 16-423"	290.54429166666665	-31.51075	"PN"
"PK 009-21  1"	"MCG-05-46-002"	293.08402007854	-29.38592929228	"EmG"
"PK 339+29  1"	"PN Y-C  2-17"	227.08639505836996	-23.24735398219	"PN?"
"PK 342+27  1"	"PN Me  2-1"	230.58033824731004	-23.625392333639997	"PN"
"PK 346+22  1"	"WRAY 17-71"	237.47583333333333	-24.42555555555556	"?"
"PK 346+19  1"	"ESO 515-19"	239.995	-27.238611111111112	"G"
"PK 352+11  1"	"ESO 452-12"	250.40833333333333	-27.97833333333333	"PN?"
"PK 352+11  2"	"PN K  2-16"	251.20438434660997	-28.06797403175	"PN"
"PK 353+08  1"	"PN MyCn   26"	253.94703373037999	-29.838504016260003	"PN"
"PK 356+05  1"	"PN Th  3-3"	259.33554583333336	-28.991566666666667	"PN"
"PK 355+04  1"	"PN Sa  3-43"	259.48242012934	-30.02848483844	"Sy*"
"PK 358+04  1"	"PN M  3-8"	261.21729166666665	-28.098499999999998	"PN"
"PK 357+03  2"	"PN M  3-41"	261.49925	-29.364	"PN"
"PK 357+03  1"	"PN M  3-7"	261.1435541069	-29.405498955570003	"PN"
"PK 357+04  1"	"PN H  2-7"	260.8539	-28.98501388888889	"PN"
"PK 356+03  1"	"PN Th  3-12"	261.2755274912421	-29.75472190475277	"PN"
"PK 356+04  3"	"PN Th  3-7"	260.26056448838995	-29.381331929619996	"Sy*"
"PK 356+04  2"	"PN M  3-38"	260.26862460438997	-29.049916728809993	"PN"
"PK 355+03  2"	"PN H  1-9"	260.38296409440125	-30.34683557186362	"PN"
"PK 356+04  1"	"PN M  2-11"	260.13862499999993	-29.01086111111111	"PN"
"PK 357+03  3"	"PN Th  3-17"	261.8818068349	-29.049021382860005	"Sy*"
"PK 358+03  5"	"PN Th  3-18"	262.11220555876	-28.642954879890002	"Sy*"
"PK 358+03  3"	"PN Th  3-19"	262.1741819622208	-28.45547788221222	"PN"
"PK 358+03  9"	"PN Al  2-B"	261.94637358884995	-28.184276555559997	"PN"
"PK 358+03  2"	"PN H  2-10"	261.88691666666665	-28.518583333333332	"PN"
"PK 358+03  1"	"PN M  3-10"	261.83412500000003	-28.464222222222222	"PN"
"PK 357+02  3"	"PN Th  3-20"	262.27584415311	-29.72155577676	"Sy*"
"PK 357+02  2"	"ESO 455-1"	262.2791666666667	-29.231666666666666	"?"
"PK 357+02  1"	"ESO 454-35"	262.19999999999993	-29.095	"?"
"PK 357+03  5"	"PN Th  3-16"	261.85151666666667	-29.35403611111111	"PN?"
"PK 357+03  4"	"PN M  3-42"	261.74937500000004	-29.258916666666668	"PN"
"PK 357+02  5"	"PN M  4-4"	262.20957396344	-30.12916605284	"PN"
"PK 359+02  7"	"PN Al  2-K"	264.059075	-28.012869444444444	"PN"
"PK 358+03  4"	"PN H  1-19"	262.51070833333335	-27.988194444444446	"PN"
"PK 357+02  4"	"PN H  1-18"	262.42816666666664	-29.547305555555557	"PN"
"PK 358+01  1"	"PN M  4-6"	263.80829166666666	-29.052944444444442	"PN"
"PK 359+02  5"	"PN Al  2-G"	263.09406982726	-28.241344978280004	"PN"
"PK 359+02  4"	"PN Th  3-32"	263.81441005879	-28.11738148737	"Be*"
"PK 359+02  2"	"ESO 455-17"	263.30833333333334	-28.33833333333333	"?"
"PK 359+02  1"	"PN Th  3-30"	263.43076330810993	-28.122520238170004	"Sy*"
"PK 358+01  4"	"PN Bl B"	264.24931666666674	-29.669147222222225	"PN"
"PK 358+01  3"	"PN H  1-25"	263.84266418039	-29.75553007888	"Sy*"
"PK 358+01  2"	"PN Th  3-31"	263.57002672091	-29.4866938699	"Sy*"
"PK 358+02  4"	"PN Al  2-F"	262.62683333333337	-28.598583333333334	"PN"
"PK 358+02  3"	"PN Th  3-29"	263.1161958333334	-29.085766666666665	"Sy*"
"PK 358+02  2"	"PN Th  3-23"	262.58899999999994	-29.170194444444448	"PN"
"PK 358+02  1"	"ESO 455-14"	262.80583333333334	-28.389166666666664	"?"
"PK 358+03  7"	"PN H  1-17"	262.41914012244	-28.67287047406	"PN"
"PK 358+03  6"	"PN H  1-20"	262.68253852918997	-28.06856700048001	"PN"
"PK 357+02  8"	"PN Al  2-D"	262.36565443368	-29.785746509319996	"*"
"PK 358+02  5"	"PN HDW    8"	262.94708333333335	-28.700972222222216	"PN"
"PK 357+01  3"	"PN TrBr    4"	263.9310541666666	-30.35733888888889	"PN"
"PK 357+01  2"	"PN Al  2-H"	263.3204416666667	-30.441872222222223	"PN"
"PK 357+02  7"	"PN Th  3-24"	262.713975	-30.28680277777778	"PN"
"PK 357+02  6"	"PN H  2-13"	262.7837916666666	-30.17452777777778	"PN"
"PK 356+01  1"	"PN Th  3-21"	262.49926228709	-30.640680003070006	"*"
"PK 358+03  8"	"PN Th  3-26"	262.78875	-28.247333333333334	"PN"
"PK 357+01  1"	"PN H  1-23"	263.19550000000004	-30.00413888888889	"PN"
"PK 359+01  2"	"PN Th  3-36"	264.8364145081699	-28.78366071920999	"LP?"
"PK 359+01  3"	"ESO 455-139"	264.76215494231997	-28.943231748169996	"PN"
"PK 359+01  1"	"PN Th  3-35"	264.6760152696125	-28.712836438905835	"PN"
"PK 000-00  2"	"PN Bl  3-22"	266.73940045836997	-29.01168102753	"Em*"
"PK 359-00  1"	"PN Hb    5"	266.9841666666667	-29.994333333333334	"PN"
"PK 358-00  2"	"PN M  1-26"	266.49028050596996	-30.200212848099998	"PN"
"PK 358-00  1"	"PN Bl  3-5"	265.58203781488	-30.448587864300002	"*"
"PK 000-00  1"	"LBN     3"	266.78333333333336	-28.775	"HII"
"PK 359-01  2"	"PN M  3-44"	267.82884604408	-30.398104670549998	"PN"
"PK 359-01  1"	"PN M  1-29"	267.5748575606836	-30.581941078115	"PN"
"PK 000-01  1"	"PN M  3-43"	267.60141666666664	-29.421805555555554	"PN"
"PK 002-02  2"	"PN M  3-20"	269.83062500000005	-28.230055555555552	"PN"
"PK 002-02  1"	"PN H  1-45"	269.59110951517994	-28.24783197018	"Mi*"
"PK 001-02  2"	"PN Sa  3-104"	269.60796815625656	-29.346801015710838	"Sy*"
"PK 001-02  1"	"PN H  2-34"	269.6168131544599	-28.561671866100003	"Sy*"
"PK 001-01  4"	"PN Sa  3-92"	268.71692499999995	-28.815372222222223	"PN"
"PK 001-01  3"	"PN H  2-31"	269.0097916666667	-28.23648888888889	"PN"
"PK 001-01  2"	"PN Bl Q"	268.64569195281996	-28.2119879255	"PN"
"PK 001-01  1"	"PN Bl M"	268.446325	-28.454752777777777	"PN"
"PK 000-02  6"	"PN M  3-19"	269.5806666666666	-30.010916666666667	"PN"
"PK 000-02  4"	"PN M  2-21"	269.53991666666667	-29.738916666666668	"PN"
"PK 000-02  2"	"PN Bl  3-10"	268.83557083333335	-29.960036111111112	"PN"
"PK 000-02  1"	"PN Bl  3-13"	269.01161467917996	-29.187931166639995	"PN"
"PK 000-01  7"	"PN Al  2-Q"	268.3543333333333	-29.285758333333334	"PN"
"PK 000-01  6"	"PN M  2-20"	268.60549999999995	-29.60227777777778	"PN"
"PK 000-01  5"	"PN M  2-19"	268.44020221564995	-29.729715381629997	"PN"
"PK 000-01  2"	"PN Bl  3-15"	268.14945833333337	-29.110722222222222	"PN"
"PK 359-02  3"	"PN H  1-40"	268.90022737445	-30.55898869366	"PN"
"PK 359-02  2"	"PN M  3-16"	268.19186317635	-30.826394740500003	"PN"
"PK 359-02  1"	"PN Bl L"	268.30741339228996	-30.301591630180003	"LP*"
"PK 359-01  3"	"PN M  3-45"	268.0248333333334	-30.08722222222222	"PN"
